id,name,biography,birth_date,photo_url,created_at
205307,Lucy Hale,"Karen Lucille Hale (born June 14, 1989), better known as Lucy Hale, is an American actress and singer. She is known for her roles as Becca Sommers in Bionic Woman, Rose Baker in Privileged, Sherrie in the horror film Scream 4, and as Aria Montgomery on the hit ABC Family series Pretty Little Liars. She is also known for her appearance on the reality show American Juniors.",1989-06-14,/v8R89A0INFJmh87SwIofadFiSCa.jpg,2025-11-16 01:19:14
59184,Ernie Lively,"Ernie Lively (January 29, 1947 - June 3, 2021) was an American actor, acting coach and producer, best known for his roles in Passenger 57 (1992) and The Sisterhood of the Traveling Pants (2005).  He was the father by adoption of actors Lori Lively, Jason Lively, and Robyn Lively, and the father of actors Eric Lively and Blake Lively.",1947-01-29,/guIP10XZFN7p6UF6DiP3neSEifP.jpg,2025-11-16 01:19:14
64140,Sanaa Hamri,Sanaa Hamri is a Moroccan American music video and film director. She is one of the few prominent female film and music video directors of color.,1974-11-15,/okhNJtBQkrMg8rcu3Xk0TbRJc0S.jpg,2025-11-16 01:19:14
67274,Dolly Parton,"Dolly Rebecca Parton (born January 19, 1946) is a European-American singer, songwriter, actress, and philanthropist known primarily for her decades-long career in country music. After achieving success as a songwriter for others, Parton made her album debut in 1967 with Hello, I'm Dolly, which led to success during the remainder of the 1960s (both as a solo artist and with a series of duet albums with Porter Wagoner) before her sales and chart peak arrived during the 1970s and continued into the 1980s. Some of Parton's albums in the 1990s did not sell as well. However, she achieved commercial success again in the new millennium and has released albums on various independent labels since 2000, including Dolly Records.

With a career spanning 60 years, Parton has been described as a ""country legend"" and has sold more than 100 million records worldwide, making her one of the best-selling music artists of all time. Parton's music includes the Recording Industry Association of America (RIAA)-certified gold, platinum and multi-platinum awards. She has had 25 singles reach No. 1 on the Billboard country music charts, a record for a female artist (tied with Reba McEntire). She has 44 career Top 10 country albums, a record for any artist, and 110 career-charted singles over the past 40 years. She has composed over 3,000 songs, including ""I Will Always Love You"" (a two-time U.S. country chart-topper and an international hit for Whitney Houston), ""Jolene"", ""Coat of Many Colors"", and ""9 to 5"". As an actress, she has starred in the films 9 to 5 in 1980 and The Best Little Whorehouse in Texas in 1982 (for each of which she earned Best Actress Golden Globe nominations) as well as Rhinestone in 1984, Steel Magnolias in 1989, Straight Talk in 1992, and Joyful Noise in 2012.

Parton has received various accolades, including 11 Grammy Awards from 50 nominations. She has won ten Country Music Association Awards, including Entertainer of the Year. She is one of seven female artists to win the Country Music Association's Entertainer of the Year Award. Parton has five Academy of Country Music Awards (including Entertainer of the Year), four People's Choice Awards, and three American Music Awards. She is also in a select group to have received at least one nomination from the Academy, Grammy, Tony, and Emmy Awards. In 1999, Parton was inducted into the Country Music Hall of Fame. In 2005, she received the National Medal of Arts. In 2022, she was nominated for and inducted into the Rock and Roll Hall of Fame, a nomination she had initially declined but ultimately accepted.

Outside of her work in the music industry, she also co-owns The Dollywood Company, which manages several entertainment venues, including the Dollywood theme park, the Splash Country water park, and many dinner theatre venues such as The Dolly Parton Stampede and Pirates Voyage. She has founded some charitable and philanthropic organizations, chief among them being the Dollywood Foundation, which manages several projects to bring education and poverty relief to East Tennessee, where she was raised.

Description above from the Wikipedia article Dolly Parton, licensed under CC-BY-SA, full list of contributors on Wikipedia.",1946-01-19,/uLFZgrfSqAxLj3UM7dkTPdlCKkc.jpg,2025-11-16 01:19:14
74688,Keke Palmer,"Lauren Keyana ""Keke"" Palmer (/ˈkiːki/ KEE-kee; born August 26, 1993) is an American actress, singer, and television personality. She has received numerous accolades, including two Primetime Emmy Awards and nominations for a Daytime Emmy Award and a Screen Actors Guild Award. Time magazine included her on its list of most influential people in the world in 2019.

Palmer debuted as a child with roles in the films Barbershop 2: Back in Business and The Wool Cap (both 2004) before achieving her breakthrough role as Akeelah Anderson in the drama film Akeelah and the Bee (2006). Her career progressed with roles in films such as Madea's Family Reunion (2006), Jump In! (2007), The Longshots (2008), and Shrink (2009), and the release of her debut studio album So Uncool (2007). She rose to prominence on Nickelodeon, playing the title character in the sitcom True Jackson, VP (2008–2011), providing the voice of Aisha in the Nickelodeon revival of Winx Club (2011–2014), and headlining the television film Rags (2012).

Palmer transitioned to mainstream roles with the VH1 biographical film CrazySexyCool: The TLC Story (2013) and afterwards made her Broadway debut as Ella in Rodgers + Hammerstein's Cinderella (2014–2015). She has since starred in the Fox satirical horror series Scream Queens (2015–2016), the Epix drama series Berlin Station (2017–2019), and the slasher series Scream (2019). Her film roles include Animal (2014), Pimp (2018), Hustlers (2019), Nope (2022), and One of Them Days (2025), with the last two earning her critical attention.

As a singer, Palmer has released five extended plays. In addition to acting, she has hosted the talk shows Just Keke (2014) and Strahan, Sara, and Keke (2019–2020) and the game show Password since 2022. In 2024, she released her second book, Master of Me, a hybrid memoir and self-help manual.

Description above from the Wikipedia article Keke Palmer, licensed under CC-BY-SA, full list of contributors on Wikipedia.",1993-08-26,/f5i3WzdMt02mlfm9I9LHKRJtZ4J.jpg,2025-11-16 01:19:14
1188558,Jeremy Jordan,"Jeremy Michael Jordan (born November 20, 1984) is a Tony-nominated American actor and singer. He has performed on Broadway, in television and film, as well as in other theatrical productions. He is known for his role of 'Jamie' in the 2014 movie adaptation of the musical, 'The Last Five Years'.

He has played the roles of Jack Kelly in the 2012 musical Newsies, Clyde Barrow in the 2011 musical Bonnie & Clyde, Dr. Pomatter in the musical Waitress, and Jamie Wellerstein in the 2014 film The Last Five Years. Beginning in 2015, he has played Winslow ""Winn"" Schott, Jr., the son of DC Comics villain character Toyman, on the CBS/CW DC Comics-based superhero drama series Supergirl.",1984-11-20,/ev2bFhk810TlMtRsZIQhKylJPpK.jpg,2025-11-16 01:19:14
587506,Shameik Moore,"Shameik Alti Moore (born May 4, 1995) is an American actor and musician. He made his lead acting debut in Dope (2015) and is best known for voicing Miles Morales / Spider-Man in the animated film Spider-Man: Into the Spider-Verse(2018) and its sequel Across the Spider-Verse (2023) and for portraying Wu-Tang Clan member Raekwon in the Hulu series Wu-Tang: An American Saga.

Description above from the Wikipedia article Shameik Moore, licensed under CC-BY-SA, is a full list of contributors on Wikipedia.",1995-05-04,/mGF5ihrMt1MCxDvEOK2MO6YcNLt.jpg,2025-11-16 01:19:14
1770959,Angela Grovey,,,/7raHCX2pGSLLluLz4sIHkAR22W7.jpg,2025-11-16 01:19:14
3294,Sharon Small,"From Wikipedia, the free encyclopedia

Sharon Small (born 1 January 1967) is a Scottish actress acclaimed for her dramatic work in film, radio, theatre, and television. She is perhaps best known for her portrayal of Detective Sergeant Barbara Havers in the BBC television adaptation of The Inspector Lynley Mysteries by Elizabeth George. She is also recognised for her lead roles in Law & Order: UK (as Inspector Elisabeth Flynn) and Trust Me (playing Dr. Brigitte Rayne).",1967-01-01,/yRlVnUrp7yDJet6UGsugQ7EblhD.jpg,2025-11-16 01:19:14
3295,Madison Cook,,,,2025-11-16 01:19:14
3296,Jordan Cook,,,,2025-11-16 01:19:14
3297,Nicholas Hutchison,,,/qMNpcZ0WhBrzfonAPUZSwt8zSDf.jpg,2025-11-16 01:19:14
3298,Ryan Speechley,,,,2025-11-16 01:19:14
3299,Joseph Speechley,,,,2025-11-16 01:19:14
3306,Denise Stephenson,,,/fFDbAkzgGePhzeB8dXfp77OYHt5.jpg,2025-11-16 01:19:14
3300,Natalia Tena,"Natalia Gastiain Tena is an English actress and musician. She played Nymphadora Tonks in the Harry Potter film series, and the wildling Osha in the HBO series Game of Thrones.",1984-11-01,/krQX3YMhsAyFp4bLeBAWcB15O5d.jpg,2025-11-16 01:19:14
56547,Christopher Webster,"Chris grew up near Aylesbury, Buckinghamshire, where he attended Aylesbury Grammar School. In 2008 he graduated from King's College London with a First Class degree in War Studies. Having began his career on the London stage and in a number of British TV dramas, in 2015 Chris relocated to Los Angeles, California, where he now resides. As of 2019, he held both British and US citizenship.",1986-10-06,/yo97GZJnU75mMdTLNQ85SCWOTka.jpg,2025-11-16 01:19:14
3301,Isabel Brook,,,/opvOOLFsLhtrYoSfJiK4X2W0u5k.jpg,2025-11-16 01:19:14
3302,Orlando Thor Newman,,,,2025-11-16 01:19:14
87740,Tim Dixon,"From Wikipedia, the free encyclopedia.  Tim Dixon (born 19 February 1984) is an English television presenter who rose to promise in 2003. Aged just 21, in 2005 he was described by Flextech as ""The best young up-and-coming television presenting talent in the UK"".

Description above from the Wikipedia article Tim Dixon , licensed under CC-BY-SA,full list of contributors on Wikipedia.",1984-02-19,,2025-11-16 01:19:14
21110,Richard Leacock,"Richard Leacock was born in London, England, UK. He is an actor and producer, known for Star Trek: Picard (2020), 9-1-1 (2018) and Good Girls (2018).",1968-05-17,/zdrTy8XHW1Js0KnYGUmQ9RZFBYY.jpg,2025-11-16 01:19:14
140257,Jake T. Roberts,,,/7EiakTu9jOhbPD7DjMIEolF6SMt.jpg,2025-11-16 01:19:14
205104,Michael Rubenfeld,,1979-01-01,/eUeT52WHuUO1xsBwk6j4eS9Zrs9.jpg,2025-11-16 01:19:14
63859,Scott Gibson,,,/yKqoZbEZQnMaCK5ik72C5oPSO6v.jpg,2025-11-16 01:19:14
10767,Barbara Hershey,"Barbara Hershey (born Barbara Lynn Herzstein; February 5, 1948) is an American actress. In a career spanning more than 50 years, she has played a variety of roles on television and in cinema in several genres, including westerns and comedies. She began acting at age 17 in 1965 but did not achieve much critical acclaim until the latter half of the 1980s. By that time, the Chicago Tribune referred to her as ""one of America's finest actresses"".

Hershey won an Emmy and a Golden Globe for Outstanding Lead Actress in a Miniseries/TV Film for her role in A Killing in a Small Town (1990). She received Golden Globe nominations for Best Supporting Actress for her role as Mary Magdalene in The Last Temptation of Christ (1988) and for her role in The Portrait of a Lady (1996). For the latter film, she was nominated for an Academy Award for Best Supporting Actress and won the Los Angeles Film Critics Award for Best Supporting Actress. She has won two Best Actress awards at the Cannes Film Festival for her roles in Shy People (1987) and A World Apart (1988). She was featured in Woody Allen's Hannah and Her Sisters (1986), for which she was nominated for the British Academy Film Award for Best Supporting Actress and Garry Marshall's melodrama Beaches (1988), and she earned a second British Academy Film Award nomination for Darren Aronofsky's Black Swan (2010).

Description above from the Wikipedia article Barbara Hershey, licensed under CC-BY-SA, full list of contributors on Wikipedia.",1948-02-05,/6swwfge3HlvyBVRSNwroFtMcgNB.jpg,2025-11-16 01:19:14
31440,Kim Stanley,"Kim Stanley (February 11, 1925 – August 20, 2001) was an American actress, primarily in televsion and theatre, but with occasional film performances.

She began her acting career in theatre, and subsequently attended the Actors Studio in New York City, New York. She received the 1952 Theatre World Award for her role in The Chase (1952), and starred in the Broadway productions of Picnic (1953) and Bus Stop (1955). Stanley was nominated for the Tony Award for Best Performance by a Featured Actress in a Play for her roles in A Touch of the Poet (1959) and A Far Country (1962).

During the 1950s, Stanley was a prolific performer in television, and later progressed to film, with a well-received performance in The Goddess (1959). She was the narrator of To Kill a Mockingbird (1962) and starred in Séance on a Wet Afternoon (1964), for which she won the New York Film Critics Circle Award for Best Actress and was nominated for the Academy Award for Best Actress. She was less active during the remainder of her career; two of her later film successes were as the mother of Frances Farmer in Frances (1982), for which she received a second Academy Award nomination as Best Supporting Actress, and as Pancho Barnes in The Right Stuff (1983). She received an Primetime Emmy Award for Outstanding Supporting Actress – Miniseries or a Movie for her performance as Big Mama in a television adaptation of Cat on a Hot Tin Roof (1985).

She did not act during her later years, preferring the role of teacher, in Los Angeles, California, and later Santa Fe, New Mexico, where she died in 2001, of uterine cancer.

Description above from the Wikipedia article Kim Stanley, licensed under CC-BY-SA,full list of contributors on Wikipedia.",1925-02-11,/1wiANedJx3tEvPYrVCTe3SW5Oag.jpg,2025-11-16 01:19:14
48810,Scott Paulin,Scott Paulin is an actor and director.,1950-02-13,/cGSy2R21wL02JzTbEQl4DxyMDNZ.jpg,2025-11-16 01:19:14
1213001,Charles Frank,,1947-04-17,/aBnxFzuEMf6IxmyrW49JbL9xO0X.jpg,2025-11-16 01:19:14
648,Philip Kaufman,"Philip Kaufman (born October 23, 1936) is an American film director and screenwriter. Although not noted for directing a large number of films, the films he has worked on have been recognized for their intelligence and independence. He is noted for directing films of eclectic subjects, ranging from realism to fantasy, and often incorporating satire or subtle humor as part of his “artistic signature.” He was born in Chicago, Illinois.  Kaufman has been considered a “risk taker.” He has successfully adapted novels of widely different types – from Milan Kundera’s The Unbearable Lightness of Being to Michael Crichton’s Rising Sun; from Tom Wolfe’s heroic epic The Right Stuff to the erotic writings of Anais Nin’s Henry & June. According to film historian James Welsh, his candid treatment of adult relationships in Henry & June was considered an “artistic breakthrough by an unconventional filmmaker who was willing to take a chance and put his career on the line.”  His greatest success was the blockbuster film The Right Stuff, where he directed and wrote the screenplay. It earned eight Academy Award nominations, including Best Picture. And his best films have always had his personal imprint, “stressing values of individualism and integrity,” and always being ""clearly American.""",1936-10-23,/AtTB8qM4UsifYsKtEPgQSCibP5s.jpg,2025-11-16 01:19:14
114252,Edward Hogg,"Edward Hogg (born 1979) is an English actor, known for portraying Jesco White in White Lightnin' and Stephen Turnbull in Bunny and the Bull, Eugene Mathers in Indian Summers, Segundus in Jonathan Strange & Mr Norrell, Michael 'Godders' Godfrey in Taboo, and Thomas Haxby in Harlots.

Hogg, the second of four children, was born in Doncaster and brought up in Sheffield. He went to Wales High School. His mother is a teacher and his father a retired civil engineer. As a teenager, Hogg was a member of several bands, including post-punk group Porno King, in which he was the lead singer. When the band split, he joined an amateur dramatics group, Sheffield MISTCO, with his younger sister, transferring his love of performance to acting. Hogg trained at the Royal Academy of Dramatic Art between 1999 and 2002

Hogg made his professional debut in a production of My Father's Son at the Sheffield Crucible. His other theatre work includes the inaugural production of King Lear at the RSC Academy, Loot at the Bristol Old Vic, and the title role in Woyzeck, both at London's Gate Theatre, and off Broadway. Other credits include Measure for Measure, The Tempest, The Last Days of Judas Iscariot and Rock 'n' Roll. Hogg has also appeared in The Pillowman and Our Class, both at the National Theatre.",1979-01-26,/aOxjerJAT9ny9AHTUPu6kxWa1r.jpg,2025-11-16 01:19:14
589650,Sam Reid,"Sam Reid, born on February 19, 1987, in New South Wales, Australia, is a actor known for his captivating performances in film and television. He grew up on a cattle property in the Monaro region and developed a passion for acting at a young age. Reid pursued his craft at the London Academy of Music and Dramatic Art (LAMDA), graduating in 2010 as the star student of his year.

Reid gained recognition for his role as Lestat de Lioncourt in the AMC series Interview with the Vampire (2022–present), earning critical acclaim. He has also starred in notable productions such as The Newsreader (2021–2025), Lambs of God (2019), and the period drama Belle (2013), where he played John Davinier.",1987-02-19,/jwrY9rPFwRBaqGZKMtTOQmPG7o5.jpg,2025-11-16 01:19:14
92094,Paolo De Vita,,,/cNMP0Dkl8WMZBbtcXJzIf4pk8D7.jpg,2025-11-16 01:19:14
589651,Trystan Gravelle,"Trystan Gravelle is a Welsh theatre, film and TV actor who has appeared in a number of films and TV series.",1981-01-01,/ne38S64FWTktbfjt0nRTe69g5bd.jpg,2025-11-16 01:19:14
30086,Julian Bleach,"Julian Bleach is an actor, known for The Brothers Grimm (2005), The Fall (2006), Les Misérables (2012) and Avengers: Age of Ultron (2015).",1963-12-29,/4Tuwk7GXbIANI5Mkfz9M0Fg6Ux3.jpg,2025-11-16 01:19:14
29508,Barret Oliver,"Barret Spencer Oliver (born August 24, 1973) is an American photographer and former child actor. He is known for his role as Bastian Balthazar Bux in the film adaptation of Michael Ende's novel The NeverEnding Story, followed by roles in D.A.R.Y.L.,Cocoon and Cocoon: The Return.",1973-08-24,/vOeWhBtVkfdCwIU0wyaJEQktwvU.jpg,2025-11-16 01:19:14
29509,Noah Hathaway,"From Wikipedia, the free encyclopedia.

Noah Leslie Hathaway (born November 13, 1971 in Los Angeles, California) is an American former child actor. He is best known for his role as Atreyu in 80s film The Neverending Story and for portraying Boxey on the original TV Series Battlestar Galactica.

Description above from the Wikipedia article Noah Hathaway, licensed under CC-BY-SA, full list of contributors on Wikipedia.",1971-11-13,/tYskHvYZJQhdaVBIds0n1KypKfv.jpg,2025-11-16 01:19:14
124432,Drum Garrett,,,,2025-11-16 01:19:14
124433,Darryl Cooksey,"Darryl Cooksey is an actor, known for The NeverEnding Story (1984), The Love Tapes(1980) and Emerald Point N.A.S. (1983).",,/thcqFst3HStQCBso30VwYt1SwhE.jpg,2025-11-16 01:19:14
124434,Nicholas Gilbert,"Nicholas Gilbert was born as Nicholas E. Gilbert. He is an actor, known for The NeverEnding Story (1984) and ABC Weekend Specials (1977).",,,2025-11-16 01:19:14
124435,Thomas Hill,"Thomas N. ""Tom"" Hill (June 2, 1927 – April 20, 2009) was an Indian-American character actor and director on stage for decades before starting in film in the mid-1960s and on television in the 1980s.  Born in India in 1927, one of Hill's most prominent recurring roles was as Jim Dixon on the 1980s TV series Newhart. Hill also appeared as King Baaldorf in the short-lived 1980s series Wizards and Warriors. His TV movie roles include Father Andrew Doyle in the 1984 NBC miniseries V: The Final Battle. He had guest appearances on such shows as St. Elsewhere, Remington Steele, The Facts of Life, Married... with Children, Coach, and Law &amp; Order.  Hill's first feature film performance was in the 1965 film The Slender Thread Other film credits include The Postman Always Rings Twice, Firefox (1982), and was well known of his role as Mr Coriander, the bookstore owner in The NeverEnding Story, as well as the 1990 sequel followup. He died in April 20, 2009, aged 81 in Bloomington, Indiana.",1927-06-02,/gL39g8CRdIcxjH8nFBpIxYEsOIF.jpg,2025-11-16 01:19:14
124443,Frank Lenart,,1955-12-31,/u4F55JVFmIZfnxJKx5j95dJemkw.jpg,2025-11-16 01:19:14
124445,Silvia Seidel,,1969-09-23,/pzRpKQc6H3HcLQxOLwj8kTpyM5v.jpg,2025-11-16 01:19:14
124442,Tami Stronach,"Tamara ""Tami"" Stronach (born July 31, 1972, Tehran, Iran) is an Israeli American dancer and choreographer who has also worked as an actress",1972-07-31,/hxekEPKrKNlNAiS16n3wPI4asOf.jpg,2025-11-16 01:19:14
12693,Sydney Bromley,"Sydney Bromley (24 July 1909 – 14 August 1987) was an English actor. He appeared in more than sixty films and television programmes. On stage, he appeared in the 1924 premiere of Saint Joan, by George Bernard Shaw, as well as the 1957 film of the same name. He appeared in A Midsummer Night's Dream and Twelfth Night during the summer of 1935 at the Open Air Theatre in London.",1909-07-24,/g2OI3OkknNpPnpBAAaiS1x2J0yQ.jpg,2025-11-16 01:19:14
6561,Moses Gunn,"From Wikipedia, the free encyclopedia.

Moses Gunn (October 2, 1929 – December 17, 1993) was an American actor. An Obie Award-winning stage player, he co-founded the Negro Ensemble Company in the 1960s. His 1962 Broadway debut was in Jean Genet's The Blacks. He was nominated for a 1976 Tony Award as Best Actor (Play) for The Poison Tree and played Othello on Broadway in 1970.

Description above from the Wikipedia article Moses Gunn, licensed under CC-BY-SA, full list of contributors on Wikipedia",1929-10-02,/oVO7uoXbXMuV5Xq6aN2HQEeFWMi.jpg,2025-11-16 01:19:14
12658,Patricia Hayes,Patricia Lawlor Hayes OBE (22 December 1909 – 19 September 1998) was an English character actress.,1909-12-22,/6XFwNMFX81TJOvY5k5V0rUANQL.jpg,2025-11-16 01:19:14
13812,Tilo Prückner,,1940-10-26,/738zamuWxTbsnOBdHgEMaUmyQyU.jpg,2025-11-16 01:19:14
27753,Colin Friels,,1952-09-25,/9ubzrtBT98thY80stfycCGRUEe3.jpg,2025-11-16 01:19:14
27754,Mitchell Butel,"Mitchell Patrick Butel (born 10 February 1970) is an Australian actor, singer, writer and director. He is best known for his work in theatre, including musical and opera productions. He has been the Artistic Director of the State Theatre Company of South Australia since March 2019.",1970-02-10,/eGPy25wuJB8DvtkCbQfBz8xlPxm.jpg,2025-11-16 01:19:14
40046,Frank Gallacher,Frank Gallacher (7 April 1943 – 23 February 2009) was a Scottish-Australian actor.,1943-04-07,/bYS58l5I7vHybxlTSgiaGfnLbFv.jpg,2025-11-16 01:19:14
1040112,Ritchie Singer,"Ritchie Singer is an Australian actor.

Singer portrayed executive producer Richard Shapiro in the fictionalized 2005 American television movie/docudrama Dynasty: The Making of a Guilty Pleasure, based on the creation and behind the scenes production of the 1980s prime time soap opera Dynasty. He also played Terence James 'Terry' Madigan in season three of the Australian police procedural Water Rats (1998).

Singer graduated from NIDA in 1983.",,/iQ6jRHgNDevMXVPn7vGoojQj4Im.jpg,2025-11-16 01:19:14
152463,Justin Monjo,"Justin Monjo (born 1963) is an American screenwriter, producer and actor, known for Dark City (1998), Jungle (2017) and Farscape (1999).

Monjo graduated from NIDA in 1985, alongside actresses Catherine McClements and Sonia Todd, and director Baz Luhrmann.

Monjo left his acting career behind to work as a writer. He has adapted multiple novels and biographies for stage and screen, including Winton’s Cloudstreet, the recent Channel Seven INXS miniseries and 2019 film remake Storm Boy.",1963-01-01,/1SSGGNkoh3yOoERZeUFqV5pEOyQ.jpg,2025-11-16 01:19:14
1227575,Bruce Mackinnon,"Bruce Mackinnon (born 17 October 1978) is an actor and writer who has appeared in various television programmes and films.  Mackinnon was born in Esher, Surrey and was educated at Eton College, before studying drama at The University of Manchester. He began his career in the comedy duo ""Mat and Mackinnon"" with Mathew Horne. MacKinnon has starred in tv shows such as The Office (UK TV series), The Catherine Tate Show, Smack the Pony and for HBO Rome. Movie credits include Life and Death of Peter Sellers, The Duchess (film) and Vanity Fair (2004 film). He has also written for television shows such as The Catherine Tate Show, Alistair MacGowan, Johnny Vaughan and for Dara Ó Briain on Live Floor Show. In 2012, Mackinnon was selected to play Sir Andrew Aguecheek in the RSC's 2012 production of Twelfth Night, directed by David Farr. In 2014 Mackinnon has appeared in Inside No. 9 for the BBC.Utopia (UK TV series) for Channel 4 and the Marvel Studios movie Guardians of the Galaxy (film).  In 2015 MacKinnon will be starring in Showtime (TV network) / Hat Trick Productions Episodes (TV series).",1978-10-17,/7Fjg2Jm74hlVOqBQ7mLbGQTuRrn.jpg,2025-11-16 01:19:14
73462,Georgia King,"From Wikipedia, the free encyclopedia

Georgia King (born 18 November 1986) is a Scottish actress.

Description above from the Wikipedia article Georgia King, licensed under CC-BY-SA, full list of contributors on Wikipedia.",1986-11-18,/rehxCERrItM29EDi1tbQy5urXM1.jpg,2025-11-16 01:19:14
3568,Patrick Godfrey,"Patrick Lindesay Archibald Godfrey (born 13 February 1933) is an English actor of film, television and stage. Godfrey was born in Finsbury, London to Rev. Frederick Godfrey and Lois Mary Gladys (née Turner).

In 1956 Godfrey joined the Radio Drama Company by winning the Carleton Hobbs Bursary. He made his film debut in Miss Julie (1972), and appeared in several British films of the 1980s, 1990s and 2000s, including A Room with a View, The Remains of the Day, The Importance of Being Earnest, The Count of Monte Cristo, Dimensions and Les Misérables. He also played Leonardo da Vinci in the Cinderella adaptation Ever After alongside Drew Barrymore and Dougray Scott. He had many roles on television, appearing in Doctor Who, Inspector Morse, and other series.",1933-02-13,/fGZMxe4VpV0rYDYbgXmyJlDO3f7.jpg,2025-11-16 01:19:14
1427529,Andrew Armour,,,,2025-11-16 01:19:14
73460,Saul Dibb,"From Wikipedia, the free encyclopedia.

Saul Dibb (b. 1968) is the British director of Bullet Boy, for which he was nominated for the Douglas Hickox Award, The Line of Beauty, and The Duchess. He is a graduate of the University of East Anglia.

Description above from the Wikipedia article Saul Dibb, licensed under CC-BY-SA, full list of contributors on Wikipedia.​",,/xwCZYYUAkHZJD36z5AZ93phFcbC.jpg,2025-11-16 01:19:14
12657,Jean Marsh,"Jean Lyndsey Torren Marsh (1 July 1934 – 13 April 2025) was an English actress and writer. Born in London, Jean Marsh became interested in show business while taking dancing and mime classes as therapy for a childhood illness. After attending a charm school and working as a model, she started acting in repertory and took voice lessons. Her repertory work was supplemented by a number of film appearances as a dancer. She then spent three years in America, appearing in Sir John Gielgud's Broadway production of ""Much Ado About Nothing"" and numerous TV shows, including an episode of ""The Twilight Zone""(1959). Returning to London, she won roles on stage, film and TV. It was during this period that she appeared in ""Doctor Who"" (1963), first as Princess Joanna in ""The Crusade"" and then as Sara Kingdom in ""The Daleks' Master Plan."" In the early 1970s she co-created and starred in LWT's ""Upstairs, Downstairs"" (1971). Since then she has maintained a very busy career in the theatre, on TV - including a starring role in the US sitcom ""9 to 5""(1982) and films such as Return to Oz (1985) and Willow (1988). She also co-created another successful series, ""The House of Eliott"" (1991).",1934-07-01,/x4ZPhTWCn0BTLiTz2YnXUSRJJxT.jpg,2025-11-16 01:19:14
6721,Piper Laurie,"Piper Laurie (born Rosetta Jacobs; January 22, 1932 – October 14, 2023) was an American actress. She is known for her roles in the films The Hustler (1961), Carrie (1976), and Children of a Lesser God (1986), and received various accolades, including a Primetime Emmy Award and a Golden Globe Award, in addition to nominations for three Academy Awards and a BAFTA Award. She was also known for her performances as Kirsten Arnesen in the original TV production of Days of Wine and Roses, and as Catherine Martell in the television series Twin Peaks.",1932-01-22,/ccMC4RssRDKU6cz6K7rxiq1t2Hp.jpg,2025-11-16 01:19:14
201459,Sean Barrett,,1940-05-04,/i2SvDD2QMYwadsZbpL1RJA34i10.jpg,2025-11-16 01:19:14
1189041,Denise Bryer,,,,2025-11-16 01:19:14
65298,Brian Henson,"Brian Henson (born November 3, 1963) is an American puppeteer, filmmaker, actor and the chairman of The Jim Henson Company. He is the son of puppeteers Jim and Jane Henson.

Henson was born on November 3, 1963, in New York City, the third child of Jane Henson (née Nebel; 1934–2013) and Jim Henson (1936–1990). He has four siblings: Lisa (born 1960), Cheryl(born 1961), John (1965–2014) and Heather Henson (born 1970).

As a child, Henson appeared in some of the filmed segments that his father produced for the PBS children's series Sesame Street.

As a teenager, he built the first Muppet penguin puppet for the opening ""Lullaby of Broadway"" segment of a Season 3 episode of The Muppet Show. During his summer break from high school at the age of 17, Henson assisted in the production of The Great Muppet Caper (1981); skilled in the use of marionette puppets, he helped create and operate a special rigging device that allowed the Muppets to appear to ride bicycles. Several years later, after performing marionette work in The Muppets Take Manhattan (1984) in the scene in which rats cook food in a diner, he specialized in managing complicated special effects.

Henson performed Jack Pumpkinhead in Return to Oz (1985), operated special effects for Santa Claus: The Movie (1985) and was a principal performer for the Audrey II puppet in Little Shop of Horrors (1986), controlling mouth movement while others performed the lips and vines. He also performed the voice of Hoggle, one of the main characters in his father's film Labyrinth(1986), and the dog in both versions of The Storyteller (1988 and 1990).

In 1992, Henson directed The Muppet Christmas Carol and directed the next film in the franchise, Muppet Treasure Island, in 1996. He performed the role of Dr. Phil van Neuter, the Muppet mad scientist character he performed on Muppets Tonight, in Muppets from Space(1999). In 2018, he directed and produced The Happytime Murders, a puppet crime-comedy film for adult audiences.

Henson was the executive producer for several television series: Dinosaurs (1991–94), Aliens in the Family (1996), Bear in the Big Blue House (1997–2006) and Farscape (1999–2003). In addition to assuming an executive producer role, Henson served as the head judge on the 2014 reality television show Jim Henson's Creature Shop Challenge. He performed the roles of Janice and Scooter in the 2002 television film It's a Very Merry Muppet Christmas Movie.

Henson returned to perform Sal Minella, a character he created for Muppets Tonight, in Muppets Haunted Mansion (2021).

Henson is the cocreator, producer and performer for the adult-themed puppet-based variety show Puppet Up! and has played various characters from the show on the British program That Puppet Game Show.

For The Muppet Show Live in 2001, Henson performed his Muppet characters and one of his father's characters, The Newsman, for the first time. He reprised the role for the 2003 video game Muppets Party Cruise.

Henson married Ellis Flyte, costume designer for the 1986 fantasy adventure film Labyrinth, in November 1990. They divorced in 2002. In 2010, Henson married actress Mia Sara. They have one child, a daughter born in 2005.

Description above from the Wikipedia article Brian Henson, licensed under CC-BY-SA, full list of contributors on Wikipedia.",1963-11-03,/3YSu2Zvvf4SLmRJ1nU5KgoIVH8e.jpg,2025-11-16 01:19:14
1189043,Lyle Conway,"Lyle Conway is known for Little Shop of Horrors (1986), Blade (1998) and Return to Oz (1985).",,,2025-11-16 01:19:14
1151357,Justin Case,"Justin Case was born in London, England, UK. He is a director and producer, known for Return to Oz (1985), Final Cut (1997) and Justin Case You're Famous (1998).",1950-11-24,,2025-11-16 01:19:14
