movie_id,person_id,role,character_name
138843,1186841,Actor,Debbie
138843,1186842,Actor,Camilla
138843,2127,Director,N/A
11637,9778,Actor,Nick Persons
11637,9781,Actor,Suzanne Kingston
11637,64064,Actor,Lindsey Kingston
11637,64066,Actor,Kevin Kingston
11637,12217,Actor,Marty
11637,22132,Actor,Al
11637,67913,Actor,Carl
11637,172851,Actor,Car Dealer
11637,60601,Actor,Nick's Pal on the Street
11637,1224874,Actor,Frank Kingston
11637,114894,Actor,Ernst
11637,1655618,Actor,Basketball Player
11637,1235562,Actor,Drug Store Clerk
11637,13581,Director,N/A
226486,55536,Actor,Tammy
226486,4038,Actor,Pearl
226486,8534,Actor,Lenore
226486,19,Actor,Deb
226486,707,Actor,Don
226486,21163,Actor,Earl
226486,25540,Actor,Susan
226486,45407,Actor,Bobby
226486,3051,Actor,Missi
226486,105648,Actor,Greg
226486,170820,Actor,Keith
226486,461542,Actor,Becky
226486,1169063,Actor,Karen
226486,191156,Actor,Larry
226486,141433,Actor,Jet Ski Rental Guy
226486,170820,Director,N/A
1584,70851,Actor,Dewey Finn
1584,3234,Actor,Rosalie Mullins
1584,17735,Actor,Ned Schneebly
1584,7404,Actor,Patty Di Marco
1584,17736,Actor,Theo
1584,17737,Actor,Neil
1584,17738,Actor,Doug
1584,17739,Actor,Zack Mooneyham
1584,17740,Actor,Spider
1584,17741,Actor,Michelle
1584,17742,Actor,Eleni
1584,17743,Actor,Summer Hathaway
1584,17744,Actor,Freddy Jones
1584,17745,Actor,Lawrence
1584,17746,Actor,Tomika
1584,564,Director,N/A
9312,38559,Actor,Lord Rayden
9312,57250,Actor,Liu Kang
9312,57251,Actor,Johnny Cage
9312,11398,Actor,Shang Tsung
9312,20751,Actor,Sonya Blade
9312,10680,Actor,Princess Kitana
9312,57252,Actor,Kano
9312,57253,Actor,Scorpion
9312,57254,Actor,Sub-Zero
9312,57255,Actor,Reptile
9312,57256,Actor,Scorpion (Voice)
9312,4014,Director,N/A
12153,35690,Actor,Kevin Copeland
12153,9562,Actor,Marcus Copeland
12153,5915,Actor,Heather Vandergeld
12153,13936,Actor,Elliott Gordon
12153,71482,Actor,Brittany Wilson
12153,24198,Actor,Tiffany Wilson
12153,58058,Actor,Agent Jake Harper
12153,11512,Actor,Warren Vandergeld
12153,60928,Actor,Karen
12153,53256,Actor,Latrell Spencer
12153,35476,Actor,Megan Vandergeld
12153,88031,Actor,Agent Vincent Gomez
12153,22126,Actor,Tori
12153,80760,Actor,Denise Porter
12153,53828,Actor,Lisa
12153,35689,Director,N/A
65057,1461,Actor,Matt King
65057,94185,Actor,Alexandra King
65057,933002,Actor,Scottie King
65057,931945,Actor,Sid
65057,5694,Actor,Scott Thorson
65057,20750,Actor,Julie Speer
65057,2222,Actor,Cousin Hugh
65057,26457,Actor,Brian
65057,80595,Actor,Mark Mitchell
65057,63232,Actor,Kai Mitchell
65057,111451,Actor,Cousin Ralph
65057,6678,Actor,Cousin Milo
65057,1356143,Actor,Elizabeth King
65057,1394479,Actor,School Counselor
65057,1394480,Actor,Scottie's Teacher
65057,13235,Director,N/A
8326,10205,Actor,Warden Walker
8326,10127,Actor,Marion Sevillo
8326,1462,Actor,Dr. Pendanski
8326,4687,Actor,Miss Kathryn Barlow
8326,10959,Actor,Stanley Yelnats/Caveman
8326,54495,Actor,Hector Zeroni
8326,54496,Actor,Squid
8326,54497,Actor,Armpit
8326,54498,Actor,X-Ray
8326,70243,Actor,Madame Zeroni
8326,6751,Actor,Stanley's Mother
8326,52939,Actor,Zigzag
8326,1534739,Actor,Twitch
8326,987572,Actor,Barfbag
8326,163438,Actor,Lump
8326,12989,Director,N/A
35690,76594,Actor,Ronnie Miller
35690,17141,Actor,Steve Miller
35690,41308,Actor,Jonah Miller
35690,96066,Actor,Will Blakelee
35690,114599,Actor,Scott
35690,11164,Actor,Kim
35690,114600,Actor,Marcus
35690,114601,Actor,Blaze
35690,19740,Actor,Susan Blakelee
35690,114602,Actor,Ashley
35690,12538,Actor,Tom Blakelee
35690,114603,Actor,Teddy
35690,1329572,Actor,Volleyball Guy
35690,101847,Actor,Pastor Harris
35690,114597,Director,N/A
76203,5294,Actor,Solomon Northup
76203,17288,Actor,Edwin Epps
76203,1267329,Actor,Patsey
76203,71580,Actor,William Ford
76203,17142,Actor,John Tibeats
76203,34490,Actor,Mary Epps
76203,467633,Actor,Eliza
76203,59233,Actor,Brown
76203,13242,Actor,Theophilus Freeman
76203,287,Actor,Samuel Bass
76203,39390,Actor,Robert
76203,1981,Actor,Mistress Shaw
76203,172096,Actor,Clemens
76203,1213573,Actor,Hamilton
76203,121718,Actor,Radburn
76203,72757,Director,N/A
13497,36811,Actor,Devon Miles
13497,8691,Actor,Laila
13497,18270,Actor,Dr. Lee
13497,83859,Actor,Sean Taylor
13497,60847,Actor,Jayson
13497,84116,Actor,Charles
13497,84115,Actor,Ernest
13497,84117,Actor,Diedre
13497,84118,Actor,Big Rob
13497,84119,Actor,Trey
13497,84120,Actor,Mr. Wade
13497,37825,Actor,President Wagner
13497,84122,Actor,Henry
13497,84123,Actor,Buck Wild
13497,1305249,Actor,Dorothy Miles
13497,80215,Director,N/A
35688,80602,Actor,Terry
35688,54421,Actor,Patricia
35688,4721,Actor,Sheila
35688,15566,Actor,Dianne
35688,12977,Actor,Gavin
35688,55755,Actor,Mike
35688,74610,Actor,Angela
35688,64856,Actor,Marcus
35688,20959,Actor,Porter
35688,18249,Actor,Ola
35688,80602,Director,N/A
162,85,Actor,Edward Scissorhands
162,1920,Actor,Kim Boggs
162,1902,Actor,Peg
162,1903,Actor,Bill
162,1904,Actor,Jim
162,1905,Actor,The Inventor
162,1907,Actor,Joyce
162,1908,Actor,Kevin
162,1909,Actor,Helen
162,1910,Actor,Marge
162,1911,Actor,Officer Allen
162,1912,Actor,Esmeralda
162,1913,Actor,Tinka
162,1914,Actor,Cissy
162,1915,Actor,Host TV
162,510,Director,N/A
296096,1223786,Actor,"Louisa ""Lou"" Clark"
296096,237455,Actor,"William ""Will"" Traynor"
296096,47627,Actor,Camilla Traynor
296096,4391,Actor,Stephen Traynor
296096,74056,Actor,Bernard Clark
296096,1080542,Actor,"Katrina ""Treena"" Clark"
296096,96841,Actor,Patrick
296096,122535,Actor,Josie Clark
296096,1231106,Actor,Nathan
296096,556356,Actor,Alicia Dewar
296096,1173230,Actor,Rupert Freshwell
296096,34901,Actor,Mary Rawlinson
296096,1504795,Actor,Karen
296096,1632584,Actor,Grandad
296096,193357,Actor,Café Customer
296096,1096867,Director,N/A
103370,80602,Actor,Madea / Joe / Brian
103370,26510,Actor,George Needleman
103370,9205,Actor,Kate Needleman
103370,45863,Actor,Barbara
103370,1034513,Actor,Howie
103370,74036,Actor,Walter
103370,114372,Actor,Cindy
103370,22384,Actor,Pastor Nelson
103370,68751,Actor,Hattie
103370,943955,Actor,Jake
103370,6952,Actor,Charlie Sheen (uncredited)
103370,80602,Director,N/A
1051,193,Actor,"Det. Jimmy ""Popeye"" Doyle"
1051,14821,Actor,Alain Charnier
1051,6355,Actor,"Det. Buddy ""Cloudy"" Russo"
1051,15183,Actor,"Salvatora ""Sal"" Boca"
1051,15184,Actor,Pierre Nicoli
1051,15185,Actor,Henri Devereaux
1051,15186,Actor,Bill Mulderig
1051,15187,Actor,Joel Weinstock
1051,15188,Actor,Angie Boca
1051,152680,Actor,Simonson
1051,1233541,Actor,Klein
1051,15175,Director,N/A
376659,18973,Actor,Amy Mitchell
376659,40462,Actor,Kiki
376659,17696,Actor,Carla Dunkler
376659,18979,Actor,Gwendolyn James
376659,9575,Actor,Stacy
376659,174514,Actor,Vicky
376659,19487,Actor,Jessie Harkness
376659,1423519,Actor,Jane Mitchell
376659,1259762,Actor,Dylan Mitchell
376659,83231,Actor,Mike Mitchell
376659,54729,Actor,Dale Kipler
376659,17859,Actor,Principal Daryl Burr
376659,27102,Actor,Dr. Elizabeth Karl
376659,1218610,Actor,Martha Stewart
376659,1576058,Actor,Cathy
376659,52114,Director,N/A
376659,226089,Director,N/A
10073,21595,Actor,Julia Jones
10073,58952,Actor,Grant Funkyerdoder
10073,52854,Actor,Andy
10073,38334,Actor,Roz Funkyerdoder
10073,20753,Actor,Bernie Funkyerdoder
10073,62843,Actor,Linda Jones
10073,62842,Actor,Frank Jones
10073,61696,Actor,Betty
10073,52860,Actor,Nicky
10073,28639,Actor,Anne
10073,19754,Actor,Hitch
10073,62844,Actor,Eduardo / Housekeeper
10073,62846,Actor,Justice of the Peace
10073,62845,Actor,Old Cat Woman
10073,62850,Actor,Sam
10073,35694,Director,N/A
10073,35734,Director,N/A
16690,107358,Actor,Jane / Young Wendy (Voice)
16690,77885,Actor,Peter Pan (Voice)
16690,34982,Actor,Smee (Voice)
16690,60739,Actor,Wendy Darling (voice)
16690,35219,Actor,Captain Hook (voice)
16690,35219,Actor,Wendy Darling (voice)
16690,1381842,Actor,Danny (voice)
16690,16407,Actor,Edward (voice)
16690,35654,Actor,Cubby (voice)
16690,145151,Actor,Nibs (voice)
16690,1381843,Actor,Slightly (voice)
16690,91785,Actor,Twins (voice)
16690,1027737,Director,N/A
16690,1027738,Director,N/A
273895,35013,Actor,Martin Luther King
273895,207,Actor,Lyndon Baines Johnson
273895,37158,Actor,Coretta Scott King
273895,459980,Actor,Andrew Young
273895,59844,Actor,James Orange
273895,4941,Actor,John Doar
273895,1771,Actor,Lee White
273895,91671,Actor,Ralph Abernathy
273895,13309,Actor,Annie Lee Cooper
273895,3129,Actor,Gov. George Wallace
273895,4238,Actor,James Bevel
273895,9777,Actor,Fred Gray
273895,31839,Actor,Bayard Rustin
273895,62561,Actor,Diane Nash
273895,81726,Actor,Amelia Boynton
273895,929825,Director,N/A
14873,1230,Actor,Baloo (voice)
14873,9640,Actor,Mowgli (voice)
14873,52404,Actor,Shanti (voice)
14873,945115,Actor,Ranjan (voice)
14873,179702,Actor,Bagheera (voice)
14873,65598,Actor,Shere Khan (voice)
14873,110001,Actor,Lucky (voice)
14873,655,Actor,Ranjan's Father (voice)
14873,12077,Actor,Kaa / Colonel Hathi / M.C. Monkey (voice)
14873,142007,Director,N/A
8968,25933,Actor,Kate Houghton
8968,47368,Actor,Tim
8968,20815,Actor,Franny Roberts
8968,20584,Actor,Tim's Mother
8968,56436,Actor,Jessica
8968,941439,Actor,Terrified Girl
8968,60369,Actor,Young Tim
8968,173538,Actor,Boogeyman
8968,76835,Actor,Co-Worker
8968,125938,Actor,Dr. Matheson
8968,180359,Actor,Tim's Father
8968,54814,Actor,Uncle Mike
8968,1425644,Actor,Pam
8968,1182667,Actor,Jessica's Dad
8968,132670,Actor,Jessica's Mom
8968,56435,Director,N/A
9963,18277,Actor,Linda Hanson
9963,20402,Actor,Jim Hanson
9963,58412,Actor,Bridgette Hanson
9963,9781,Actor,Annie
9963,61098,Actor,Megan Hanson
9963,18794,Actor,Joanne
9963,6908,Actor,Sheriff Reilly
9963,52885,Actor,Funeral Attendant
9963,61099,Actor,Mrs. Quinn
9963,61100,Actor,Funeral Attendant
9963,38425,Actor,Claire
9963,53,Actor,Dr. Roth
9963,20496,Actor,Emergency Room Doctor
9963,61102,Actor,School Aide
9963,61103,Actor,Receptionist
9963,61087,Director,N/A
15655,12077,Actor,Tigger / Winnie the Pooh (voice)
15655,90453,Actor,Roo (voice)
15655,77482,Actor,Rabbit (voice)
15655,5247,Actor,Piglet (voice)
15655,19540,Actor,Eeyore (voice)
15655,77546,Actor,Owl (voice)
15655,60739,Actor,Kanga (voice)
15655,105503,Actor,Christopher Robin (voice)
15655,93301,Director,N/A
21208,21657,Actor,Kate Coleman
21208,133,Actor,John Coleman
21208,77517,Actor,Esther
21208,30485,Actor,Sister Abigail
21208,6860,Actor,Daniel Coleman
21208,452,Actor,Dr. Browning
21208,10841,Actor,Dr. Värava
21208,90455,Actor,Max Coleman
21208,44275,Actor,Grandma Barbara
21208,90456,Actor,Brenda
21208,90457,Actor,Joyce
21208,59602,Actor,Detective
21208,80969,Actor,Sister Judith
21208,90458,Actor,Daniel's Friend #1
21208,90459,Actor,Daniel's Friend #2
21208,59521,Director,N/A
272878,19159,Actor,Ray
272878,1279814,Actor,Justin
272878,16858,Actor,Pamela
272878,1223726,Actor,Kyle Wincott
272878,1527312,Actor,Carmen
272878,967781,Actor,Tyler Harne
272878,19487,Actor,Sergeant Reyes
272878,73127,Actor,Emilio
272878,1370998,Actor,Afghan Interpreter
272878,61568,Actor,Cartel leader
272878,1652379,Actor,Alpha Team Leader
272878,58733,Actor,Police Officer
272878,1380492,Actor,Captain
272878,1631177,Actor,Afghan Village Man
272878,1205389,Actor,Bike Kid
272878,52358,Director,N/A
9760,53493,Actor,Edward
9760,58952,Actor,Peter
9760,38334,Actor,White Bitch
9760,34195,Actor,Lucy
9760,58953,Actor,Susan
9760,1064,Actor,Willy
9760,19754,Actor,Bink
9760,57410,Actor,Mr. Tumnus
9760,58954,Actor,Captain Jack Swallows
9760,28639,Actor,Mystique
9760,20753,Actor,Aslo
9760,141,Actor,Museum Curator
9760,58955,Actor,Harry Potter
9760,58956,Actor,Ron
9760,58957,Actor,Hermoine
9760,35694,Director,N/A
9760,35734,Director,N/A
314365,103,Actor,Michael Rezendes
314365,2232,Actor,"Walter ""Robby"" Robinson"
314365,53714,Actor,Sacha Pfeiffer
314365,23626,Actor,Marty Baron
314365,21134,Actor,Ben Bradlee Jr.
314365,2283,Actor,Mitchell Garabedian
314365,175829,Actor,Matt Carroll
314365,1616703,Actor,Steve Kurkjian
314365,8289,Actor,Eric Macleish
314365,69423,Actor,Eileen McNamara
314365,28633,Actor,"Richard Sipe (voice, uncredited)"
314365,925,Actor,Peter Conley
314365,41247,Actor,Cardinal Law
314365,58544,Actor,Phil Saviano
314365,1325715,Actor,Joe Crowley
314365,17867,Director,N/A
13279,2231,Actor,Abel Turner
13279,17178,Actor,Chris Mattson
13279,11703,Actor,Lisa Mattson
13279,74570,Actor,Harold Perreau
13279,20746,Actor,Donnie Eaton
13279,19487,Actor,Javier Villareal
13279,74571,Actor,Celia Turner
13279,74572,Actor,Marcus Turner
13279,74573,Actor,Captain Wentworth
13279,54714,Actor,Clarence Darlington
13279,74574,Actor,Damon Richards
13279,74575,Actor,Jung Lee Pak
13279,74576,Actor,Sang Hee Pak
13279,74577,Actor,Nadine
13279,74578,Actor,Manager
13279,58689,Director,N/A
1975,11863,Actor,Karen Davis
1975,20354,Actor,Aubrey Davis
1975,20372,Actor,Eason
1975,20373,Actor,Allison
1975,3130,Actor,Trish
1975,20374,Actor,Vanessa Cassidy
1975,20375,Actor,Miyuki
1975,20376,Actor,Lacey
1975,20377,Actor,Jake
1975,20329,Actor,Kayako Saeki
1975,20378,Actor,Toshio Saeki
1975,593,Actor,Mrs. Davis
1975,20379,Actor,Bill
1975,20380,Actor,John Fleming
1975,20381,Actor,Sally
1975,20310,Director,N/A
33644,9780,Actor,Stella Payne
33644,17637,Actor,Winston Shakespeare
33644,2395,Actor,Delilah Abraham
33644,9788,Actor,Vanessa
33644,80622,Actor,Angela
33644,59018,Actor,Quincy Payne
33644,1433986,Actor,Chantel
33644,10090,Actor,Jack
33644,8689,Actor,Buddy
33644,1481,Actor,Nate
33644,114674,Actor,Dr. Shakespeare
33644,171167,Actor,Mrs. Shakespeare
33644,1433987,Actor,Ms. Thang
33644,1433988,Actor,Abby
33644,25544,Actor,Walter Payne
33644,70777,Director,N/A
1649,6384,Actor,Ted Logan
1649,18355,Actor,Bill S. Preston
1649,15903,Actor,Rufus
1649,6573,Actor,Grim Reaper
1649,14324,Actor,De Nomolos
1649,2230,Actor,Ms. Wardroe
1649,18386,Actor,Missy
1649,549532,Actor,Sir James Martin
1649,14801,Actor,Captain Logan
1649,192492,Actor,Elizabeth
1649,5601,Actor,Joanna
1649,10486,Actor,Colonel Oats
1649,94511,Actor,Gatekeeper
1649,183972,Actor,Ria Paschelle
1649,12888,Actor,Deputy James
1649,18357,Director,N/A
9895,2157,Actor,Tom Dobbs
9895,4690,Actor,Jack Menken
9895,350,Actor,Eleanor Green
9895,59258,Actor,Eddie Langston
9895,4785,Actor,Stewart
9895,56323,Actor,Herself
9895,60090,Actor,Moderator
9895,60089,Actor,Danny
9895,56322,Actor,Herself
9895,60092,Actor,News Anchor #1
9895,60093,Actor,Political Commentator #1
9895,60091,Actor,Mathias
9895,3720,Actor,Hemmings
9895,60095,Actor,Alison McAndrews
9895,60094,Actor,Political Commentator #2
9895,8246,Director,N/A
9570,12150,Actor,Dr. Hans Reinhardt
9570,7301,Actor,Dr. Alex Durant
9570,5694,Actor,Capt. Dan Holland
9570,58003,Actor,Lt. Charles Pizer
9570,7502,Actor,Harry Booth
9570,21876,Actor,Dr. Kate McCrae
9570,63550,Actor,Captain S.T.A.R.
9570,7505,Actor,V.I.N.CENT (voice)
9570,14253,Actor,B.O.B. (voice)
9570,47893,Director,N/A
27579,1461,Actor,Jack / Edward
27579,44649,Actor,Clara
27579,45749,Actor,Mathilde
27579,4819,Actor,Father Benedetto
27579,53904,Actor,Pavel
27579,85386,Actor,Ingrid
27579,586953,Actor,Anna
27579,1280827,Actor,Hunter #1
27579,55002,Actor,Hunter #2
27579,7556,Actor,Old Cheese Vendor
27579,1223739,Actor,Waiter (Market)
27579,226029,Actor,Man on Vespa
27579,147734,Actor,Young Swedish Man
27579,1280828,Actor,Postmaster
27579,105868,Actor,Fabio
27579,45052,Director,N/A
16052,16866,Actor,Selena Quintanilla-Pérez
16052,587,Actor,Abraham Quintanilla
16052,92326,Actor,Marcela Quintanilla
16052,288,Actor,Chris Perez
16052,28779,Actor,Yolanda Saldívar
16052,1242291,Actor,Suzette Quintanilla
16052,16429,Actor,A. B. Quintanilla
16052,104380,Actor,Deborah
16052,953193,Actor,Young Selena
16052,950326,Actor,Young Suzette
16052,955633,Actor,Young Abie
16052,156756,Actor,Seff - Dinos 1961
16052,16395,Director,N/A
40264,108919,Actor,Jacob White
40264,34202,Actor,Edward
40264,129024,Actor,Becca Crane
40264,83586,Actor,Daro
40264,129021,Actor,Salvatore
40264,129022,Actor,Iris Sullen
40264,20373,Actor,Rachel
40264,26997,Actor,Derric
40264,129023,Actor,Nicholas
40264,109785,Actor,Buffy the Vampire Slayer
40264,212768,Actor,Jeremiah
40264,97600,Actor,Fisherman Scully
40264,21290,Actor,Principal Smith
40264,144438,Actor,Dr. Carlton
40264,58957,Actor,Eden
40264,35694,Director,N/A
40264,35734,Director,N/A
1164,287,Actor,Richard
1164,112,Actor,Susan
1164,258,Actor,Santiago
1164,18054,Actor,Cheiko
1164,270,Actor,Amelia
1164,17118,Actor,Anwar
1164,17476,Actor,Tom
1164,17477,Actor,Lilly
1164,17478,Actor,Douglas
1164,17479,Actor,Elyse
1164,17481,Actor,Jane
1164,17483,Actor,James
1164,454,Actor,John - Border Patrol
1164,18053,Actor,Bill - Border Patrol
1164,5365,Actor,Officer at Border Crossing
1164,223,Director,N/A
239678,23532,Actor,Judd Altman
239678,56323,Actor,Wendy Altman
239678,1023139,Actor,Phillip Altman
239678,9827,Actor,Penny Moore
239678,74541,Actor,Paul Altman
239678,17696,Actor,Annie Altman
239678,86310,Actor,Tracy Sullivan
239678,18082,Actor,Horry Callen
239678,123725,Actor,Quinn Altman
239678,51298,Actor,Wade Beaufort
239678,6352,Actor,Hillary Altman
239678,222121,Actor,Rabbi Charles Grodner
239678,964421,Actor,Barry Weissman
239678,10386,Actor,Linda Callen
239678,1422396,Actor,Cole
239678,17825,Director,N/A
14359,5064,Actor,Sister Aloysius Beauvier
14359,1233,Actor,Father Brendan Flynn
14359,9273,Actor,Sister James
14359,19492,Actor,Mrs. Miller
14359,17488,Actor,Sister Veronica
14359,77100,Actor,Sister Raymond
14359,1913,Actor,Mrs. Carson
14359,7465,Actor,Christine Hurley
14359,171747,Actor,Warren Hurley
14359,1716577,Actor,Jimmy Hurley
14359,1561113,Actor,Donald Miller
14359,1716578,Actor,William London
14359,1716579,Actor,Kevin
14359,1248382,Actor,Ralph
14359,1611576,Actor,Tommy Conroy
14359,26095,Director,N/A
3989,34517,Actor,Gary Johnston (voice) / Joe (voice) / Kim Jong Il (voice) / Hans Blix (voice) / Carson (voice) / Matt Damon (voice) / Drunk in Bar (voice) / Tim Robbins (voice) / Sean Penn (voice) / Michael Moore (voice) / Helen Hunt (voice) / Susan Sarandon (voice) / Others (voice)
3989,34518,Actor,Chris (voice) / George Clooney (voice) / Danny Glover (voice) / Ethan Hawke (voice) / Others (voice)
3989,34519,Actor,Lisa (voice)
3989,34520,Actor,Sarah (voice)
3989,31162,Actor,Spottswoode (voice)
3989,34521,Actor,Alec Baldwin (voice)
3989,34517,Director,N/A
76617,109513,Actor,Heather Miller
76617,1054724,Actor,Leatherface
76617,27737,Actor,Drayton Sawyer
76617,27798,Actor,Verna Carson
76617,38666,Actor,Nikki
76617,224231,Actor,Ryan
76617,928572,Actor,Deputy Carl Hartman
76617,18262,Actor,Farnsworth
76617,65772,Actor,Darryl
76617,8175,Actor,Sheriff Hooper
76617,4134,Actor,Kenny
76617,969635,Actor,Arlene Miller
76617,61260,Actor,Mayor Burt Hartman
76617,27804,Actor,Leatherface (Archive Footage)
76617,104892,Actor,Grandfather
76617,97026,Director,N/A
1710,10205,Actor,Helen Hudson
1710,18686,Actor,M.J. Monahan
1710,883,Actor,Nico Letti
1710,18687,Actor,Peter Foley
1710,18688,Actor,Doryll Lee Cullum
1710,5169,Actor,Lt. Quinn
1710,20212,Actor,Ruben Goetz
1710,60205,Actor,Andy
1710,154691,Actor,Susan Schiffer
1710,95838,Actor,Pachulski
1710,215904,Actor,Kerby
1710,1074167,Actor,Kostas
1710,167781,Actor,Landis
1710,1074168,Actor,Cop #1
1710,1074169,Actor,Mike
1710,15148,Director,N/A
4258,35548,Actor,Dan Sanders
4258,67600,Actor,Jody Sanders
4258,6952,Actor,Himself
4258,49265,Actor,Herself
4258,451684,Actor,Kendra Brooks
4258,58926,Actor,Blaine Fulda
4258,28640,Actor,Heather Darcy
4258,58954,Actor,Dr. Hall
4258,19767,Actor,Marcus
4258,3035,Actor,Christian Grey
4258,91351,Actor,Mia
4258,53280,Actor,David
4258,74618,Actor,Natalie
4258,58691,Actor,Barbara
4258,80757,Actor,Himself
4258,72024,Director,N/A
20391,18391,Actor,Ben Rumson
20391,190,Actor,Pardner
20391,3830,Actor,Elizabeth
20391,3907,Actor,Rotten Luck Willie
20391,4093,Actor,Mad Jack Duncan
20391,163548,Actor,Horton Fenty
20391,97659,Actor,Parson
20391,15969,Actor,Horace Tabor
20391,32494,Actor,Atwell
20391,1125664,Actor,Foster
20391,14786,Actor,Jacob Woodling
20391,166961,Actor,Sarah Woodling
20391,12298,Actor,Hennessey
20391,86051,Director,N/A
10139,2228,Actor,Harvey Milk
10139,46593,Actor,Cleve Jones
10139,17051,Actor,Scott Smith
10139,16851,Actor,Dan White
10139,8688,Actor,Jack Lira
10139,17486,Actor,Anne Kronenberg
10139,8536,Actor,Mayor Moscone
10139,81681,Actor,John Briggs
10139,33528,Actor,Dick Pabich
10139,57093,Actor,Rick Stokes
10139,467645,Actor,Denton Smith
10139,67601,Actor,Danny Nicoletta
10139,54697,Actor,Telephone Tree
10139,5216,Director,N/A
335778,10993,Actor,Lucius
335778,7248,Actor,Yeshua
335778,12763,Actor,Clavius
335778,22109,Actor,Pontius Pilate
335778,142290,Actor,Antonius
335778,1322236,Actor,John
335778,24607,Actor,James
335778,25095,Actor,Peter
335778,46856,Actor,Mary Magdalene
335778,5310,Actor,Joseph of Arimathea
335778,77823,Actor,Cleopas
335778,58501,Actor,Caiaphas
335778,1058078,Actor,Guard #2
335778,1454286,Actor,Pilates' Aid
335778,15598,Actor,Joses
335778,8300,Director,N/A
9645,5168,Actor,Captain Sean Murphy
9645,25654,Actor,Maureen Epps
9645,6365,Actor,Jack Ferriman
9645,12260,Actor,Dodge
9645,21353,Actor,Greer
9645,1372,Actor,Munder
9645,70456,Actor,Katie Harwood
9645,1004151,Actor,Francesca
9645,217030,Actor,Captain
9645,1262387,Actor,Friendly Officer
9645,75655,Actor,Santos
9645,57521,Director,N/A
55465,41686,Actor,Neil
55465,68842,Actor,Harold Lee
55465,13550,Actor,Sergie Katsov
55465,81164,Actor,Vanessa Fanning
55465,53493,Actor,Kumar Patel
55465,10872,Actor,Mall Santa
55465,935275,Actor,Caren
55465,935276,Actor,Kid in Line
55465,935277,Actor,Mom in Line
55465,224197,Actor,T.V. Director
55465,11160,Actor,Mr. Perez
55465,21124,Actor,Maria
55465,539,Actor,Todd
55465,224530,Actor,Wafflebot (voice)
55465,1238986,Actor,Adrian
55465,222470,Director,N/A
617,2876,Actor,Sam Lombardo
617,4724,Actor,Sergeant Ray Duquette
617,9205,Actor,Kelly Lanier Van Ryan
617,9206,Actor,Suzie Marie Toller
617,9207,Actor,Sandra Van Ryan
617,1532,Actor,Kenneth Bowden
617,9208,Actor,Tom Baxter
617,9209,Actor,Detective Gloria Perez
617,9210,Actor,District Attorney Bryce Hunter
617,9211,Actor,Frankie Condo
617,9212,Actor,Barbara Baxter
617,953997,Actor,Jimmy Leach
617,6908,Actor,Walter
617,945237,Actor,Nicole
617,93679,Actor,Art Maddox
617,9200,Director,N/A
19904,21043,Actor,David Harris
19904,6068,Actor,Susan Harding
19904,110927,Actor,Michael Harding
19904,55085,Actor,Kelly Porter
19904,33653,Actor,Leah
19904,74932,Actor,Jackie Kerns
19904,4602,Actor,Jay
19904,110928,Actor,Mrs. Cutter
19904,110929,Actor,Detective Shay
19904,107437,Actor,Sean Harding
19904,58966,Actor,Detective Tylar
19904,110930,Actor,Beth Harding
19904,110931,Actor,Captain Mackie
19904,81373,Actor,Dylan Bennet
19904,7523,Actor,Julie King
19904,45627,Director,N/A
48289,15735,Actor,Rachel Singer
48289,8785,Actor,David Peretz
48289,207,Actor,Stefan Gold
48289,83002,Actor,Young Rachel Singer
48289,65731,Actor,Young David Peretz
48289,20982,Actor,Young Stefan Gold
48289,2244,Actor,Dieter Vogel
48289,140196,Actor,Sarah Gold
48289,105235,Actor,Politicians Wife
48289,18844,Director,N/A
243,3036,Actor,Rob Gordon
243,1562,Actor,Laura
243,3230,Actor,Dick
243,70851,Actor,Barry
243,3232,Actor,Marie DeSalle
243,1922,Actor,Charlie Nicholson
243,3234,Actor,Liz
243,504,Actor,Ian 'Ray' Raymond
243,3235,Actor,Vince
243,3236,Actor,Justin
243,3127,Actor,Sarah Kendrew
243,3237,Actor,Penny Hardwick
243,3270,Actor,Caroline Fortis
243,3271,Actor,Alison Jr. High
243,3272,Actor,Rob Jr. High
243,3224,Director,N/A
6933,27855,Actor,Beth Raymond
6933,12833,Actor,Jack Andrews
6933,7351,Actor,Taylor Anthony
6933,6719,Actor,Ted Summers
6933,31715,Actor,Leann Cole
6933,51455,Actor,Brian Sousa
6933,37203,Actor,Ray Purvis
6933,11152,Actor,Mickey Lee
6933,22122,Actor,Shelley Baum
6933,51456,Actor,Marie Layton
6933,51457,Actor,Monster Marie
6933,42160,Actor,Ellie Layton
6933,51458,Actor,Monster Ellie
6933,51459,Actor,Laurel Layton
6933,51460,Actor,Mrs. Ford
6933,51445,Director,N/A
17182,35,Actor,Karen McCann
17182,2628,Actor,Robert Doob
17182,228,Actor,Mack McCann
17182,821,Actor,Dolly Green
17182,33689,Actor,Angel Kosinsky
17182,3266,Actor,Detective Sergeant Denillo
17182,27261,Actor,Julie McCann
17182,157108,Actor,Megan McCann
17182,65827,Actor,Martin
17182,4492,Actor,Sidney Hughes
17182,65017,Actor,Susan Juke
17182,29446,Actor,Judge Arthur Younger
17182,8539,Actor,District Attorney Howard Bolinger
17182,51188,Actor,Peter Green
17182,74375,Actor,Tina
17182,19304,Director,N/A
8848,976,Actor,Terry Leather
