user_id,comment_id,vote_type
27,6102,like
53,6102,like
75,6102,like
73,6102,like
86,6102,like
21,6102,like
92,6102,like
100,6102,dislike
36,6102,dislike
66,6102,dislike
90,6102,dislike
59,6102,dislike
52,6102,dislike
60,6102,dislike
69,6102,dislike
74,6102,dislike
2,6102,dislike
83,6102,dislike
46,6102,dislike
64,6102,dislike
8,6102,dislike
4,6102,dislike
23,6102,dislike
13,6102,dislike
5,6102,dislike
91,6102,dislike
94,6103,like
26,6103,like
68,6103,like
5,6103,like
65,6103,like
71,6103,like
80,6103,like
18,6103,like
36,6103,like
100,6103,dislike
52,6103,dislike
24,6103,dislike
14,6104,dislike
40,6104,dislike
38,6104,dislike
80,6104,dislike
66,6104,dislike
76,6105,like
5,6105,dislike
34,6105,dislike
66,6105,dislike
72,6105,dislike
78,6105,dislike
65,6107,like
95,6107,like
40,6107,like
57,6107,like
22,6107,like
10,6107,like
58,6107,like
48,6107,like
32,6107,like
35,6107,like
72,6107,like
27,6107,dislike
20,6107,dislike
62,6107,dislike
97,6108,like
10,6108,like
47,6108,like
79,6108,like
80,6108,like
75,6108,like
48,6108,like
82,6108,like
36,6108,like
64,6108,like
32,6108,like
87,6108,dislike
8,6108,dislike
29,6108,dislike
66,6108,dislike
22,6108,dislike
41,6108,dislike
58,6108,dislike
43,6108,dislike
11,6108,dislike
33,6108,dislike
38,6108,dislike
62,6108,dislike
4,6108,dislike
42,6108,dislike
53,6108,dislike
99,6108,dislike
2,6108,dislike
100,6108,dislike
43,6109,like
53,6109,like
85,6109,like
47,6109,like
77,6109,dislike
39,6109,dislike
64,6109,dislike
4,6109,dislike
33,6109,dislike
19,6110,like
7,6110,like
81,6110,like
34,6110,like
73,6110,like
6,6110,like
70,6110,like
80,6110,like
24,6110,like
75,6110,dislike
51,6110,dislike
78,6110,dislike
93,6110,dislike
8,6110,dislike
36,6110,dislike
65,6110,dislike
20,6110,dislike
3,6110,dislike
14,6110,dislike
41,6110,dislike
53,6110,dislike
97,6110,dislike
86,6110,dislike
29,6110,dislike
47,6110,dislike
63,6110,dislike
12,6110,dislike
74,6110,dislike
90,6110,dislike
82,6111,like
36,6111,like
16,6111,like
54,6111,like
42,6111,like
94,6111,like
56,6111,like
63,6111,like
62,6111,like
32,6111,like
89,6111,like
77,6111,like
88,6111,like
76,6111,like
93,6111,like
33,6111,like
81,6111,like
65,6111,like
51,6111,like
35,6111,like
3,6111,dislike
78,6111,dislike
48,6112,like
11,6112,like
90,6112,like
32,6112,like
92,6112,dislike
100,6112,dislike
38,6112,dislike
41,6112,dislike
85,6113,like
53,6113,like
35,6113,like
74,6113,like
45,6113,like
100,6113,like
83,6113,like
70,6113,like
20,6113,like
15,6113,like
50,6113,like
23,6113,dislike
9,6114,like
71,6114,like
82,6114,like
30,6114,like
1,6114,like
45,6114,like
64,6114,like
85,6114,dislike
63,6114,dislike
13,6114,dislike
50,6114,dislike
95,6114,dislike
66,6114,dislike
62,6114,dislike
27,6114,dislike
98,6114,dislike
90,6114,dislike
41,6114,dislike
56,6115,like
6,6115,like
23,6115,like
93,6115,like
87,6115,dislike
69,6115,dislike
62,6115,dislike
70,6115,dislike
7,6115,dislike
98,6115,dislike
17,6116,like
50,6116,like
73,6116,like
25,6116,like
33,6116,like
46,6116,like
82,6116,like
5,6116,like
98,6116,like
27,6116,like
38,6116,like
7,6116,like
95,6116,like
65,6116,like
19,6116,like
55,6116,dislike
51,6116,dislike
14,6116,dislike
84,6116,dislike
95,6117,like
20,6117,like
32,6117,like
39,6117,like
30,6117,like
98,6117,like
14,6117,like
65,6117,like
64,6117,like
34,6117,like
49,6117,dislike
15,6117,dislike
8,6117,dislike
33,6117,dislike
12,6117,dislike
5,6117,dislike
13,6117,dislike
2,6117,dislike
37,6117,dislike
85,6117,dislike
54,6117,dislike
7,6117,dislike
91,6117,dislike
68,6117,dislike
3,6117,dislike
40,6117,dislike
25,6117,dislike
21,6117,dislike
20,6118,like
82,6118,like
21,6118,like
26,6118,like
90,6118,like
83,6118,like
32,6118,like
10,6118,like
57,6118,like
81,6118,like
75,6118,like
84,6118,dislike
24,6118,dislike
85,6118,dislike
13,6118,dislike
78,6118,dislike
55,6118,dislike
44,6118,dislike
53,6118,dislike
22,6118,dislike
48,6119,like
32,6119,like
44,6119,like
38,6119,like
15,6119,dislike
76,6120,dislike
46,6120,dislike
93,6120,dislike
97,6121,like
10,6121,like
44,6121,like
79,6121,like
40,6121,like
95,6122,like
71,6122,like
74,6122,like
51,6122,like
85,6122,like
64,6122,like
66,6122,like
32,6122,like
96,6122,like
61,6122,like
11,6122,like
76,6122,like
40,6122,like
63,6122,like
37,6122,like
14,6122,like
44,6122,like
26,6122,like
99,6122,like
3,6122,like
98,6122,like
46,6122,like
84,6122,like
56,6122,like
58,6122,like
83,6122,like
53,6122,dislike
48,6122,dislike
90,6122,dislike
18,6122,dislike
49,6123,like
28,6123,dislike
5,6123,dislike
9,6123,dislike
30,6123,dislike
4,6123,dislike
25,6123,dislike
14,6123,dislike
37,6123,dislike
68,6123,dislike
70,6123,dislike
73,6123,dislike
19,6123,dislike
6,6123,dislike
95,6123,dislike
35,6123,dislike
39,6124,like
68,6124,like
6,6124,like
47,6124,like
100,6124,like
2,6124,like
73,6124,like
20,6124,like
77,6124,like
80,6124,like
84,6124,like
58,6124,like
87,6124,like
34,6124,like
93,6124,dislike
96,6124,dislike
7,6124,dislike
55,6125,like
36,6125,like
83,6125,like
20,6125,like
41,6125,like
51,6125,like
92,6125,like
59,6125,like
56,6125,like
40,6125,like
61,6125,like
64,6125,like
11,6125,like
48,6125,like
30,6125,like
29,6125,like
45,6125,like
67,6125,like
25,6125,like
38,6125,like
34,6125,like
71,6125,like
54,6125,like
22,6125,like
7,6125,like
94,6125,dislike
84,6125,dislike
72,6125,dislike
98,6125,dislike
29,6126,like
38,6126,like
90,6126,like
40,6126,like
55,6126,like
76,6126,like
17,6126,like
52,6126,like
39,6126,like
91,6126,like
13,6126,like
44,6126,like
6,6126,like
97,6126,like
67,6126,like
10,6126,like
7,6126,like
89,6126,like
80,6126,like
62,6126,like
66,6126,like
82,6126,like
60,6126,like
95,6126,like
52,6127,like
23,6127,like
86,6127,like
51,6127,like
59,6127,like
28,6127,like
46,6127,like
71,6127,like
43,6127,like
37,6127,like
98,6127,like
47,6127,like
66,6127,like
92,6127,like
87,6127,like
24,6127,like
11,6127,like
44,6127,like
95,6127,like
63,6127,like
56,6127,dislike
20,6127,dislike
17,6127,dislike
99,6127,dislike
74,6127,dislike
23,6128,like
32,6128,like
9,6128,like
36,6128,like
89,6128,dislike
27,6128,dislike
58,6128,dislike
28,6128,dislike
52,6128,dislike
37,6128,dislike
19,6128,dislike
93,6128,dislike
66,6128,dislike
40,6128,dislike
24,6128,dislike
81,6128,dislike
41,6128,dislike
76,6128,dislike
21,6128,dislike
50,6128,dislike
62,6128,dislike
67,6129,like
20,6129,like
7,6129,like
6,6129,like
12,6129,like
46,6130,like
39,6130,dislike
100,6130,dislike
67,6130,dislike
23,6130,dislike
47,6130,dislike
21,6130,dislike
92,6130,dislike
1,6131,like
5,6131,like
28,6131,like
80,6131,like
27,6131,like
45,6131,dislike
33,6131,dislike
66,6131,dislike
70,6131,dislike
47,6131,dislike
52,6131,dislike
93,6131,dislike
58,6131,dislike
71,6131,dislike
4,6131,dislike
74,6131,dislike
50,6131,dislike
19,6131,dislike
43,6131,dislike
100,6131,dislike
77,6131,dislike
96,6131,dislike
60,6131,dislike
34,6131,dislike
53,6131,dislike
3,6131,dislike
4,6132,like
22,6132,dislike
59,6132,dislike
96,6132,dislike
7,6132,dislike
85,6132,dislike
99,6132,dislike
12,6132,dislike
79,6132,dislike
76,6132,dislike
62,6132,dislike
29,6132,dislike
43,6132,dislike
93,6133,like
29,6133,dislike
91,6133,dislike
56,6133,dislike
26,6134,like
59,6134,like
24,6134,like
44,6134,like
17,6134,like
60,6134,like
80,6134,like
61,6134,like
35,6134,like
75,6134,like
53,6134,like
15,6134,like
95,6134,like
93,6134,like
71,6134,like
30,6134,like
9,6134,like
96,6134,like
21,6134,like
63,6134,like
85,6134,like
84,6134,like
32,6134,like
43,6134,like
57,6134,dislike
92,6134,dislike
46,6134,dislike
66,6135,like
11,6135,like
8,6135,like
3,6135,like
32,6135,dislike
68,6136,like
62,6136,like
72,6136,like
67,6136,like
66,6136,like
54,6136,like
11,6136,like
82,6136,like
77,6136,dislike
56,6136,dislike
61,6136,dislike
93,6137,like
91,6137,like
12,6137,dislike
96,6138,like
12,6139,like
19,6139,like
1,6139,like
4,6139,like
28,6139,dislike
30,6139,dislike
96,6139,dislike
31,6139,dislike
46,6139,dislike
88,6139,dislike
66,6139,dislike
65,6139,dislike
76,6139,dislike
3,6139,dislike
83,6139,dislike
97,6139,dislike
77,6139,dislike
99,6139,dislike
37,6139,dislike
98,6139,dislike
60,6139,dislike
55,6139,dislike
80,6139,dislike
85,6139,dislike
53,6139,dislike
37,6140,like
77,6140,dislike
80,6140,dislike
66,6140,dislike
28,6140,dislike
6,6141,like
84,6142,like
16,6142,like
81,6142,like
89,6142,like
10,6142,like
87,6142,like
72,6142,like
27,6142,like
5,6142,like
67,6142,like
8,6142,like
44,6142,like
26,6142,like
23,6142,like
36,6142,dislike
65,6143,like
75,6143,like
45,6143,like
55,6143,like
90,6143,like
22,6143,like
18,6143,like
35,6143,like
1,6143,like
36,6143,like
5,6143,dislike
78,6143,dislike
57,6144,like
12,6145,dislike
74,6145,dislike
50,6145,dislike
11,6145,dislike
41,6145,dislike
91,6146,like
84,6146,like
26,6146,like
12,6146,like
21,6146,like
78,6146,like
85,6146,like
33,6146,dislike
72,6146,dislike
66,6146,dislike
57,6146,dislike
15,6146,dislike
100,6146,dislike
59,6146,dislike
63,6146,dislike
74,6146,dislike
93,6146,dislike
49,6146,dislike
97,6146,dislike
44,6146,dislike
55,6146,dislike
16,6146,dislike
21,6147,like
42,6147,like
51,6147,like
30,6147,like
66,6147,like
55,6147,like
16,6147,dislike
63,6147,dislike
20,6147,dislike
61,6147,dislike
77,6147,dislike
5,6147,dislike
1,6147,dislike
87,6148,like
44,6148,like
56,6148,dislike
75,6148,dislike
96,6148,dislike
28,6149,dislike
82,6150,like
1,6150,like
42,6150,like
19,6150,like
32,6150,like
3,6150,like
57,6150,like
98,6150,like
22,6150,like
8,6150,like
64,6150,like
25,6150,like
47,6150,like
79,6150,dislike
97,6150,dislike
38,6150,dislike
18,6151,like
91,6151,like
3,6152,like
61,6152,like
79,6152,like
96,6152,like
19,6152,like
86,6152,like
59,6152,like
43,6152,dislike
21,6152,dislike
85,6152,dislike
82,6152,dislike
58,6152,dislike
92,6152,dislike
1,6152,dislike
40,6152,dislike
72,6152,dislike
24,6152,dislike
66,6152,dislike
54,6152,dislike
48,6152,dislike
60,6152,dislike
64,6152,dislike
87,6152,dislike
29,6152,dislike
88,6152,dislike
56,6152,dislike
44,6152,dislike
20,6152,dislike
11,6153,like
21,6153,like
29,6153,like
56,6153,like
93,6153,like
24,6153,like
32,6153,like
58,6153,dislike
9,6153,dislike
14,6153,dislike
38,6153,dislike
4,6153,dislike
48,6153,dislike
87,6153,dislike
100,6153,dislike
33,6153,dislike
46,6154,like
56,6154,like
34,6154,like
41,6154,like
96,6154,like
100,6154,like
33,6154,like
20,6154,like
11,6154,dislike
32,6154,dislike
63,6154,dislike
78,6154,dislike
23,6154,dislike
49,6154,dislike
59,6154,dislike
97,6155,like
23,6155,like
70,6155,like
25,6155,like
71,6155,like
5,6155,like
47,6155,like
10,6155,like
45,6155,like
50,6155,dislike
49,6155,dislike
91,6155,dislike
1,6155,dislike
22,6155,dislike
13,6155,dislike
26,6156,like
93,6156,like
81,6156,like
65,6156,like
47,6156,like
54,6156,like
44,6156,like
59,6156,like
66,6156,dislike
67,6156,dislike
19,6157,dislike
91,6158,dislike
82,6158,dislike
33,6158,dislike
29,6158,dislike
76,6158,dislike
87,6158,dislike
51,6158,dislike
45,6158,dislike
39,6159,like
8,6159,like
91,6159,like
86,6159,like
13,6159,like
97,6159,like
34,6159,like
12,6159,like
51,6159,like
76,6159,like
38,6159,like
82,6159,like
46,6159,like
42,6159,like
88,6159,like
1,6159,like
7,6159,like
52,6159,like
32,6159,like
14,6159,like
78,6159,like
48,6159,like
73,6159,like
24,6159,like
61,6159,like
68,6159,like
57,6159,like
20,6159,like
96,6160,like
94,6160,dislike
78,6160,dislike
27,6160,dislike
33,6160,dislike
61,6160,dislike
2,6161,like
77,6161,like
36,6161,like
11,6161,like
96,6161,like
33,6161,like
55,6161,like
13,6161,like
4,6161,like
26,6161,like
62,6161,like
83,6161,like
93,6161,dislike
44,6161,dislike
89,6161,dislike
63,6162,like
82,6162,like
88,6162,like
96,6162,like
1,6162,like
9,6162,like
72,6162,like
27,6162,like
87,6162,like
76,6162,like
12,6162,like
67,6162,like
47,6162,dislike
86,6162,dislike
71,6163,dislike
8,6163,dislike
10,6163,dislike
48,6164,like
31,6164,like
11,6165,like
95,6165,like
14,6165,like
59,6165,like
66,6165,like
82,6165,like
73,6165,like
80,6165,like
81,6165,like
90,6165,dislike
98,6165,dislike
57,6165,dislike
33,6165,dislike
56,6165,dislike
15,6165,dislike
39,6165,dislike
67,6165,dislike
42,6165,dislike
43,6165,dislike
58,6165,dislike
85,6165,dislike
86,6165,dislike
62,6165,dislike
31,6165,dislike
7,6165,dislike
63,6165,dislike
94,6165,dislike
65,6165,dislike
63,6166,like
14,6166,like
13,6166,like
85,6166,like
95,6166,like
64,6166,like
76,6166,dislike
17,6166,dislike
50,6166,dislike
5,6167,like
15,6167,like
68,6167,like
28,6167,dislike
69,6167,dislike
83,6167,dislike
47,6167,dislike
89,6167,dislike
96,6167,dislike
17,6167,dislike
56,6167,dislike
72,6168,like
65,6168,like
58,6168,like
16,6168,like
73,6168,like
96,6168,like
83,6168,like
35,6168,like
40,6168,like
42,6168,like
17,6168,like
60,6168,like
32,6168,like
87,6168,like
24,6168,like
69,6168,like
75,6168,dislike
26,6168,dislike
92,6168,dislike
4,6168,dislike
29,6168,dislike
93,6168,dislike
76,6168,dislike
80,6169,like
69,6169,like
58,6169,like
89,6169,like
38,6169,like
40,6169,like
25,6170,like
15,6170,like
13,6170,like
46,6170,like
37,6170,like
94,6170,like
100,6170,dislike
1,6170,dislike
98,6170,dislike
32,6170,dislike
95,6170,dislike
40,6170,dislike
93,6170,dislike
76,6170,dislike
26,6170,dislike
4,6170,dislike
67,6170,dislike
91,6170,dislike
56,6170,dislike
85,6170,dislike
87,6170,dislike
24,6170,dislike
73,6171,like
29,6171,like
93,6171,like
85,6171,like
95,6171,like
4,6171,like
57,6171,like
97,6171,like
82,6171,like
62,6171,dislike
55,6171,dislike
13,6171,dislike
2,6171,dislike
32,6172,dislike
76,6172,dislike
86,6172,dislike
53,6172,dislike
50,6172,dislike
21,6172,dislike
61,6172,dislike
80,6172,dislike
96,6174,like
47,6174,like
72,6174,like
32,6174,like
87,6174,like
15,6174,like
23,6175,like
78,6175,like
9,6175,like
73,6175,dislike
69,6175,dislike
46,6175,dislike
6,6175,dislike
53,6175,dislike
58,6175,dislike
21,6175,dislike
85,6175,dislike
33,6175,dislike
50,6175,dislike
98,6175,dislike
84,6175,dislike
37,6175,dislike
90,6176,like
87,6176,like
48,6176,dislike
14,6176,dislike
18,6176,dislike
70,6176,dislike
91,6176,dislike
67,6176,dislike
15,6176,dislike
92,6176,dislike
65,6176,dislike
7,6176,dislike
45,6176,dislike
77,6176,dislike
6,6176,dislike
4,6176,dislike
58,6176,dislike
83,6176,dislike
34,6176,dislike
11,6176,dislike
76,6176,dislike
98,6176,dislike
43,6176,dislike
66,6177,dislike
75,6177,dislike
26,6177,dislike
71,6178,like
8,6178,like
14,6178,like
100,6178,like
22,6178,like
23,6178,like
59,6178,like
64,6178,like
70,6178,like
73,6178,like
75,6178,like
76,6178,like
48,6178,like
46,6178,like
86,6178,like
82,6178,like
56,6178,like
53,6178,like
91,6178,like
57,6178,like
11,6178,like
97,6178,dislike
83,6178,dislike
1,6178,dislike
15,6178,dislike
7,6178,dislike
33,6178,dislike
42,6179,like
14,6180,like
63,6180,like
18,6180,like
30,6180,like
60,6180,like
84,6180,like
36,6180,dislike
61,6180,dislike
48,6180,dislike
13,6181,like
78,6181,like
24,6181,like
60,6181,like
91,6181,dislike
52,6181,dislike
82,6181,dislike
36,6181,dislike
63,6181,dislike
66,6182,like
63,6182,like
18,6182,like
19,6182,like
92,6182,like
70,6182,like
82,6182,like
46,6182,dislike
5,6182,dislike
16,6182,dislike
6,6182,dislike
36,6182,dislike
42,6182,dislike
24,6182,dislike
78,6182,dislike
55,6182,dislike
23,6182,dislike
39,6182,dislike
50,6182,dislike
100,6182,dislike
13,6182,dislike
94,6182,dislike
12,6182,dislike
96,6182,dislike
49,6182,dislike
51,6183,like
68,6183,like
75,6183,like
81,6183,like
58,6183,like
92,6183,like
1,6183,like
5,6183,like
42,6183,dislike
49,6183,dislike
95,6183,dislike
31,6183,dislike
27,6183,dislike
85,6183,dislike
9,6183,dislike
19,6183,dislike
94,6183,dislike
52,6183,dislike
56,6183,dislike
91,6183,dislike
70,6183,dislike
33,6183,dislike
16,6183,dislike
54,6183,dislike
89,6184,like
90,6184,like
94,6184,like
64,6184,like
31,6184,like
17,6184,dislike
70,6185,like
6,6185,like
18,6185,like
26,6185,like
72,6185,like
56,6185,like
3,6185,like
1,6185,like
57,6185,like
71,6185,like
36,6185,like
74,6185,like
86,6185,like
17,6185,like
14,6185,like
48,6185,like
38,6185,like
46,6185,like
83,6185,like
4,6185,like
47,6185,like
28,6185,dislike
68,6185,dislike
13,6185,dislike
19,6186,like
69,6186,like
9,6186,like
56,6186,like
94,6186,like
60,6186,like
74,6186,like
42,6186,like
48,6186,like
10,6186,like
76,6186,like
45,6186,like
52,6186,dislike
77,6186,dislike
24,6186,dislike
89,6186,dislike
39,6186,dislike
17,6186,dislike
57,6186,dislike
37,6186,dislike
22,6186,dislike
97,6186,dislike
66,6186,dislike
18,6186,dislike
99,6186,dislike
46,6186,dislike
55,6187,like
75,6187,like
69,6187,like
68,6187,like
99,6187,dislike
89,6188,dislike
76,6188,dislike
41,6188,dislike
90,6188,dislike
98,6189,dislike
48,6189,dislike
8,6189,dislike
10,6189,dislike
34,6189,dislike
45,6189,dislike
53,6189,dislike
43,6189,dislike
7,6189,dislike
58,6189,dislike
100,6189,dislike
27,6189,dislike
51,6189,dislike
49,6189,dislike
55,6189,dislike
87,6189,dislike
83,6190,like
93,6190,like
11,6190,like
29,6190,like
27,6190,like
23,6190,like
75,6190,like
22,6190,like
50,6190,like
12,6190,like
86,6190,like
82,6190,like
8,6190,dislike
70,6190,dislike
97,6191,like
51,6191,like
79,6191,like
91,6191,like
14,6191,like
26,6191,like
75,6191,like
77,6191,like
38,6191,like
69,6191,like
96,6191,like
23,6191,like
84,6191,like
22,6191,like
73,6191,like
16,6191,like
48,6191,like
43,6191,like
46,6191,like
33,6191,like
2,6191,like
98,6191,like
44,6191,dislike
54,6191,dislike
86,6191,dislike
1,6192,like
24,6192,like
16,6192,dislike
23,6192,dislike
57,6192,dislike
75,6192,dislike
73,6192,dislike
79,6192,dislike
83,6192,dislike
49,6193,like
2,6193,like
30,6193,like
12,6193,like
79,6193,like
34,6193,like
6,6193,like
92,6193,like
53,6193,like
3,6193,like
72,6193,like
67,6193,like
48,6193,like
64,6193,like
54,6193,like
60,6193,like
35,6193,like
5,6193,like
65,6193,dislike
71,6193,dislike
51,6193,dislike
47,6193,dislike
91,6193,dislike
8,6193,dislike
33,6193,dislike
9,6193,dislike
40,6194,like
66,6194,like
57,6194,like
83,6194,like
53,6194,like
24,6194,like
59,6194,like
62,6194,like
46,6194,like
35,6194,like
27,6194,like
22,6194,like
30,6194,like
95,6195,like
62,6195,like
21,6195,like
87,6195,dislike
41,6196,like
97,6196,like
74,6196,like
30,6196,like
16,6196,like
34,6196,like
50,6196,like
4,6196,like
77,6196,like
91,6196,like
10,6196,like
24,6196,like
37,6196,like
81,6196,like
54,6196,like
66,6196,like
73,6196,like
94,6196,like
31,6196,like
22,6196,dislike
84,6196,dislike
20,6196,dislike
15,6196,dislike
6,6196,dislike
95,6196,dislike
38,6196,dislike
92,6196,dislike
61,6196,dislike
67,6196,dislike
25,6197,like
17,6197,like
29,6197,dislike
93,6197,dislike
73,6197,dislike
96,6198,like
11,6198,dislike
46,6198,dislike
43,6198,dislike
65,6198,dislike
2,6198,dislike
82,6199,like
11,6199,like
39,6199,dislike
1,6199,dislike
6,6199,dislike
88,6199,dislike
73,6199,dislike
96,6199,dislike
53,6199,dislike
49,6199,dislike
27,6199,dislike
5,6199,dislike
44,6199,dislike
36,6199,dislike
85,6199,dislike
81,6199,dislike
80,6199,dislike
78,6199,dislike
32,6199,dislike
70,6199,dislike
19,6199,dislike
93,6199,dislike
54,6199,dislike
2,6200,like
71,6200,like
79,6200,like
31,6200,like
93,6200,like
23,6200,like
1,6200,like
96,6200,dislike
14,6200,dislike
60,6200,dislike
80,6200,dislike
6,6200,dislike
30,6200,dislike
65,6201,like
76,6201,like
55,6201,like
5,6201,like
54,6201,like
4,6201,like
11,6201,like
58,6201,like
99,6201,like
43,6201,like
26,6201,like
41,6201,like
21,6201,like
89,6201,like
23,6201,dislike
50,6201,dislike
35,6201,dislike
44,6201,dislike
9,6201,dislike
33,6202,like
77,6202,like
99,6202,like
81,6202,like
47,6202,like
8,6202,like
97,6202,like
1,6202,like
84,6202,like
69,6202,like
36,6202,like
22,6202,like
92,6202,like
41,6202,like
3,6202,like
44,6202,like
13,6202,like
5,6202,like
4,6202,like
21,6202,like
95,6202,dislike
87,6202,dislike
45,6202,dislike
57,6202,dislike
93,6202,dislike
73,6202,dislike
59,6202,dislike
38,6203,like
91,6203,like
47,6203,like
29,6203,like
1,6203,like
99,6203,like
56,6203,like
45,6203,like
69,6203,like
7,6203,like
49,6203,like
31,6203,like
53,6203,like
2,6203,like
64,6203,like
40,6203,like
76,6203,like
50,6203,like
70,6203,like
68,6203,like
26,6203,dislike
66,6204,dislike
49,6204,dislike
38,6204,dislike
2,6204,dislike
24,6204,dislike
84,6204,dislike
4,6204,dislike
28,6204,dislike
78,6204,dislike
96,6204,dislike
19,6204,dislike
69,6204,dislike
57,6205,like
40,6205,like
30,6205,like
49,6205,like
44,6205,like
58,6205,like
21,6205,like
18,6205,like
22,6205,dislike
19,6205,dislike
85,6205,dislike
50,6205,dislike
76,6206,like
46,6206,like
63,6206,like
79,6206,like
9,6206,like
51,6206,like
65,6206,like
48,6206,like
73,6206,like
18,6206,like
97,6206,like
88,6206,like
32,6206,like
57,6206,like
84,6206,like
17,6206,like
16,6206,like
77,6206,like
42,6206,dislike
47,6206,dislike
58,6206,dislike
66,6206,dislike
30,6206,dislike
27,6206,dislike
2,6206,dislike
43,6206,dislike
21,6206,dislike
44,6206,dislike
35,6206,dislike
39,6206,dislike
50,6207,dislike
43,6207,dislike
27,6207,dislike
69,6207,dislike
64,6207,dislike
68,6207,dislike
12,6207,dislike
46,6207,dislike
56,6207,dislike
52,6207,dislike
72,6208,like
93,6208,like
27,6208,like
90,6208,like
76,6208,like
74,6208,like
73,6208,dislike
94,6208,dislike
35,6208,dislike
18,6208,dislike
83,6208,dislike
87,6208,dislike
70,6208,dislike
58,6209,like
83,6209,like
1,6209,like
72,6209,dislike
48,6209,dislike
50,6210,like
56,6210,like
84,6210,like
41,6210,like
77,6210,like
96,6210,like
16,6210,dislike
48,6210,dislike
68,6210,dislike
36,6210,dislike
81,6210,dislike
98,6211,like
74,6211,like
97,6211,like
34,6211,like
41,6211,like
4,6211,like
52,6211,like
14,6211,like
92,6211,like
57,6211,like
1,6211,like
96,6211,like
31,6211,like
43,6211,like
53,6211,like
50,6211,like
88,6211,like
83,6211,like
73,6211,dislike
35,6211,dislike
67,6211,dislike
24,6211,dislike
3,6211,dislike
99,6211,dislike
54,6211,dislike
87,6211,dislike
78,6211,dislike
65,6211,dislike
70,6212,like
16,6212,like
56,6212,like
60,6212,like
78,6212,like
61,6212,like
67,6212,like
3,6212,dislike
51,6212,dislike
69,6212,dislike
32,6212,dislike
77,6212,dislike
45,6213,dislike
80,6213,dislike
23,6214,like
60,6214,like
36,6214,like
80,6214,like
50,6214,like
75,6214,like
8,6214,like
88,6214,like
14,6214,like
16,6214,like
48,6214,like
12,6214,like
56,6214,like
74,6214,like
11,6214,like
17,6214,like
28,6214,dislike
67,6214,dislike
96,6214,dislike
90,6214,dislike
98,6214,dislike
76,6214,dislike
41,6214,dislike
30,6214,dislike
52,6214,dislike
58,6215,like
98,6215,like
38,6216,like
32,6216,like
88,6216,like
29,6216,dislike
15,6216,dislike
82,6216,dislike
58,6216,dislike
30,6216,dislike
17,6216,dislike
63,6217,like
16,6217,dislike
7,6218,like
99,6218,dislike
20,6218,dislike
57,6219,like
71,6219,like
79,6219,dislike
6,6219,dislike
95,6220,like
70,6220,dislike
84,6220,dislike
50,6220,dislike
13,6220,dislike
96,6220,dislike
79,6220,dislike
80,6220,dislike
71,6220,dislike
23,6220,dislike
52,6220,dislike
35,6220,dislike
5,6220,dislike
53,6220,dislike
20,6220,dislike
54,6220,dislike
48,6220,dislike
54,6221,like
9,6221,like
41,6221,like
22,6221,like
2,6221,like
87,6221,like
67,6221,like
93,6221,like
83,6221,like
53,6221,like
90,6221,like
91,6221,like
45,6221,like
88,6221,like
73,6221,like
47,6221,like
12,6221,like
65,6221,dislike
61,6222,like
53,6222,like
73,6222,like
22,6222,like
41,6222,like
23,6222,like
79,6222,like
17,6222,like
49,6222,like
96,6222,like
84,6223,like
75,6223,like
16,6223,like
94,6223,like
67,6223,like
86,6223,like
63,6223,like
42,6223,like
83,6223,like
77,6223,like
99,6223,like
59,6223,like
21,6223,dislike
22,6223,dislike
36,6223,dislike
13,6223,dislike
79,6223,dislike
9,6223,dislike
56,6223,dislike
80,6223,dislike
77,6224,like
23,6224,like
55,6224,like
4,6224,dislike
72,6224,dislike
6,6224,dislike
87,6224,dislike
56,6224,dislike
14,6224,dislike
32,6224,dislike
43,6224,dislike
75,6224,dislike
7,6224,dislike
54,6224,dislike
39,6224,dislike
84,6224,dislike
98,6224,dislike
61,6224,dislike
89,6224,dislike
97,6224,dislike
31,6224,dislike
41,6225,like
7,6225,like
3,6225,like
84,6225,like
86,6225,like
12,6225,like
34,6225,like
59,6225,dislike
6,6225,dislike
26,6225,dislike
93,6225,dislike
70,6226,like
5,6226,like
64,6226,like
94,6226,like
65,6226,like
100,6226,like
97,6226,like
79,6226,like
14,6226,like
24,6226,like
66,6226,like
4,6226,like
35,6226,like
59,6226,like
9,6226,like
32,6226,like
22,6226,like
10,6226,like
53,6226,like
7,6226,like
13,6226,like
6,6226,like
85,6226,like
25,6226,dislike
95,6226,dislike
99,6226,dislike
38,6226,dislike
75,6227,like
81,6227,like
60,6227,like
85,6227,like
40,6227,dislike
35,6227,dislike
83,6227,dislike
16,6227,dislike
55,6227,dislike
49,6227,dislike
36,6227,dislike
3,6227,dislike
91,6227,dislike
52,6227,dislike
64,6227,dislike
25,6227,dislike
18,6227,dislike
67,6227,dislike
58,6227,dislike
80,6227,dislike
14,6227,dislike
65,6227,dislike
88,6227,dislike
58,6228,like
12,6228,like
20,6228,like
3,6228,dislike
47,6228,dislike
10,6228,dislike
5,6228,dislike
100,6229,like
62,6229,like
48,6229,like
37,6229,like
34,6229,like
85,6229,like
13,6229,like
91,6229,like
54,6229,like
6,6229,like
11,6229,like
94,6229,like
1,6229,like
87,6229,dislike
78,6229,dislike
73,6229,dislike
86,6229,dislike
68,6229,dislike
10,6229,dislike
97,6229,dislike
22,6229,dislike
4,6229,dislike
29,6229,dislike
32,6229,dislike
28,6229,dislike
